-0.371701,0.449422,-0.241346,-0.765703,1.770689,15.792629,0.996864,0.063202,0.021232,0.042525,0.57575,-1.931582,1.156821,0.093994,0.988769,16.726675,-0.995579,-0.080592,0.00315,-0.048048,0.799239,0.636411,0.410794,-4.55261,-5.928341,19.58556,0.998626,0.039374,-0.014296,0.031347
-0.319613,-0.411516,-1.267818,-1.713261,2.804388,13.083954,0.997496,0.061183,0.01932,0.02962,0.502318,-1.93371,1.223867,-1.246948,-0.175171,15.889273,-0.994431,-0.084686,0.022298,-0.058565,-0.063854,1.614441,-1.323905,-4.136961,-4.642941,12.879631,0.999135,0.036821,0.003531,0.01877
-0.340885,-0.228529,-0.936751,-2.651248,1.761117,11.035698,0.997923,0.057941,0.019486,0.020084,0.399087,-1.76769,0.941846,-2.042845,-1.54663,14.539176,-0.993142,-0.08781,0.039403,-0.066309,0.183048,2.073125,-1.691065,-4.681394,-0.544433,9.133296,0.998924,0.037642,0.026815,0.002603
-0.336521,0.240255,-0.495237,-2.038685,0.602991,8.662018,0.998135,0.05393,0.024033,0.015225,0.313949,-1.768754,0.322462,-1.684569,-2.448729,11.810296,-0.992012,-0.090241,0.056145,-0.067876,0.462941,1.669781,-1.484604,-0.473022,2.29492,7.272945,0.997994,0.043792,0.044152,-0.011525
-0.460876,0.524144,-0.632136,-1.177269,0.095713,6.537191,0.998319,0.047919,0.031146,0.009193,0.179855,-1.85815,-0.037248,-0.850219,-2.006835,9.808344,-0.990895,-0.091541,0.073606,-0.065736,0.468262,2.196576,-0.612998,-2.237548,1.794433,7.030636,0.996317,0.04962,0.067837,-0.01671
-0.578413,0.529598,-0.661316,-1.11027,-0.038285,5.455636,0.998429,0.040693,0.038295,0.00291,0.223489,-1.821966,-0.552337,-1.207275,-0.836181,7.257076,-0.989785,-0.093974,0.08964,-0.058739,0.392702,2.487111,-0.303306,-2.590331,1.831664,9.038081,0.993854,0.054883,0.094243,-0.018754
-0.598593,0.012545,-0.565323,-1.129412,0.172283,3.924229,0.998585,0.034134,0.04059,-0.002593,0.251159,-1.768754,-0.390573,-2.168578,0.128784,5.529782,-0.988287,-0.097252,0.104786,-0.053318,0.187305,2.705279,-0.279893,-1.495971,1.149291,8.969722,0.990912,0.058126,0.119606,-0.020024
-0.480238,0.12081,-0.557415,-0.842274,-0.038285,3.704089,0.998609,0.028167,0.043754,-0.008021,0.114937,-1.628276,-0.002128,-1.677855,0.560302,3.638914,-0.986595,-0.099086,0.118889,-0.051668,-0.079817,2.640361,0.008514,-0.723877,1.449584,7.045284,0.987643,0.058893,0.144077,-0.018083
-0.310069,0.391608,-0.47533,-0.105284,-0.363709,4.383651,0.998544,0.023079,0.047005,-0.012579,-0.046826,-1.479283,0.336297,-1.796874,0.194702,2.794188,-0.984885,-0.098665,0.131963,-0.053325,-0.181984,2.498818,0.189433,-1.49536,0.609741,6.892696,0.98421,0.057175,0.166866,-0.014463
-0.178624,0.316886,-0.346339,0.612563,-0.564706,5.771488,0.998484,0.019998,0.048669,-0.0159,-0.11068,-1.178105,0.683237,-0.875244,0.52063,2.391966,-0.983267,-0.09732,0.142393,-0.058564,-0.111744,2.193383,0.793917,-2.11975,-0.177612,7.97729,0.980733,0.056047,0.187042,-0.005433
-0.061632,0.211894,-0.306796,0.325424,-0.756132,6.45105,0.998431,0.017804,0.049508,-0.018938,-0.128772,-1.020599,0.864157,-0.415649,0.301513,2.540892,-0.981669,-0.095082,0.151495,-0.065768,-0.141543,2.129529,1.473962,-2.017211,-0.621948,7.83691,0.976887,0.055939,0.206031,0.010243
0.029452,0.173988,-0.291252,-0.239282,-0.794417,7.331609,0.99835,0.016169,0.050477,-0.021906,-0.188369,-0.766247,0.787532,0.466919,0.247192,2.616576,-0.980453,-0.091538,0.158324,-0.072511,0.103231,1.927325,1.238766,-2.816771,-0.170288,8.795161,0.972827,0.057835,0.222994,0.022975
0.137172,0.019635,-0.089175,-0.555135,-0.698704,8.087741,0.998352,0.015568,0.050155,-0.022954,-0.293728,-0.424629,0.701329,2.785033,0.628662,3.570554,-0.979169,-0.087978,0.165203,-0.078657,0.365032,1.498439,0.433143,-1.671752,0.947875,9.030147,0.969482,0.06189,0.235623,0.02733
0.227438,0.053178,0.069813,-0.37328,-0.602991,9.188439,0.998382,0.016184,0.04959,-0.022433,-0.266058,-0.370353,0.454427,6.779781,3.048094,6.84753,-0.978058,-0.08582,0.171046,-0.0823,0.458684,1.362217,-0.222425,-1.855468,0.419922,9.266352,0.966405,0.064921,0.247418,0.024925
0.207803,0.09872,0.033543,0.114855,-0.277567,10.336994,0.998408,0.01735,0.048777,-0.022207,-0.151121,-0.592777,0.309692,8.390498,4.856565,10.04516,-0.976548,-0.085534,0.178605,-0.084434,0.375674,1.03337,-0.218168,-1.647338,-0.430298,9.892572,0.96406,0.066937,0.256117,0.02246
0.101175,0.133081,0.066813,0.334995,0.507278,11.361122,0.998434,0.018568,0.048088,-0.021526,0.03512,-0.03512,0.77689,9.462885,2.177733,13.058464,-0.97547,-0.08484,0.181319,-0.091518,0.161763,0.96313,0.336297,-2.29431,-0.578613,10.394892,0.96183,0.068148,0.26378,0.025506
-0.077994,0.05645,0.052087,1.339981,0.622134,12.375679,0.998526,0.017933,0.046673,-0.020918,0.129836,0.18092,0.355454,9.383539,0.080566,11.66015,-0.975083,-0.084908,0.181555,-0.095039,0.038312,0.764119,0.573621,-3.889158,0.394897,10.189814,0.960081,0.068824,0.269352,0.030798
-0.215166,-0.097357,-0.06954,2.431108,-0.440279,11.389835,0.998687,0.015235,0.043833,-0.02152,0.059597,0.269251,0.283086,7.366329,0.084839,10.083612,-0.974996,-0.084252,0.180906,-0.097715,0.084074,0.687494,0.45017,-3.903196,1.188964,10.659784,0.958525,0.070115,0.274029,0.034826
-0.245164,0.06954,-0.287434,1.808974,-1.627119,10.289138,0.998708,0.011489,0.043024,-0.024302,0.113873,0.266058,0.067047,3.577268,-1.12976,9.17724,-0.975478,-0.08307,0.178499,-0.098341,0.11813,0.670466,0.338426,-2.877806,0.064087,11.185296,0.956972,0.071137,0.278762,0.037776
-0.189805,0.266435,-0.379609,-0.81356,-3.053242,10.614561,0.998526,0.007498,0.045759,-0.028067,0.161763,-0.269251,-0.093652,6.093136,-4.650876,11.831658,-0.974985,-0.083214,0.181598,-0.097435,0.045762,0.489547,0.385252,-2.699584,-1.891478,12.421868,0.955888,0.071316,0.281935,0.041193
-0.304069,0.47942,-0.411516,-3.215954,-1.646262,13.887942,0.998115,0.00308,0.052148,-0.03207,-0.309692,-1.232381,-0.186241,7.12585,-2.557372,18.429554,-0.973267,-0.079816,0.193958,-0.093554,0.111744,-0.001064,0.183048,-3.933103,-3.633421,14.374991,0.956162,0.071516,0.280828,0.042036
-0.599139,0.077449,-0.105811,-2.29711,-0.746561,14.404793,0.997955,-0.004296,0.054563,-0.032884,-0.266058,-0.739641,0.479969,7.813106,1.491088,11.551507,-0.971274,-0.077282,0.203405,-0.096293,-0.067047,-0.621512,-0.544887,-4.290159,-2.256469,14.474479,0.958588,0.068319,0.274116,0.035951
-0.532598,-0.56096,-0.42406,-5.082355,0.497707,11.064412,0.997967,-0.009638,0.051069,-0.036766,0.216039,1.041883,-0.148993,0.115356,2.171019,3.682859,-0.973523,-0.080009,0.191695,-0.095374,0.028734,-1.995436,-1.510146,-1.401366,3.084715,12.691643,0.964724,0.065449,0.254202,0.019916
-0.240801,-0.028907,-1.191733,-6.661618,1.569692,8.997013,0.997361,-0.011997,0.052627,-0.048472,0.657696,1.300492,-3.268258,-5.200192,-5.170896,1.263427,-0.978299,-0.090016,0.17454,-0.066,0.190498,-2.751041,-1.218546,-1.11267,6.559444,11.138909,0.971598,0.066079,0.227119,0.006317
-0.040633,-0.010363,-1.008473,-4.52722,1.684547,8.068598,0.996747,-0.011928,0.054135,-0.058426,0.426757,0.775825,-2.479661,0.579223,5.501095,10.084223,-0.980663,-0.09939,0.163039,-0.042796,0.45017,-3.636482,-0.936525,-6.226803,6.947628,10.111078,0.978719,0.070387,0.192646,-0.005783
0.18026,-0.30816,0.044179,-2.392823,1.789831,8.968299,0.996924,-0.008582,0.052,-0.057939,-0.335233,0.853514,-1.478219,-2.999266,4.949948,13.126213,-0.983101,-0.098727,0.151558,-0.028046,0.417179,-3.677987,-0.626833,-11.011956,4.678952,10.432123,0.984456,0.073751,0.158614,-0.015534
0.29207,-0.097902,0.692678,-2.220539,3.215954,10.403993,0.99736,-0.003438,0.051429,-0.05107,-0.08301,1.212161,0.152185,-0.969848,2.820433,10.736078,-0.985143,-0.097683,0.137981,-0.030058,0.337362,-3.205468,-0.523602,-7.153926,5.63049,12.984612,0.98842,0.077232,0.12841,-0.023765
