0.001636,-0.002454,-0.042815,-3.531806,-1.024128,8.566305,-0.886449,0.133253,-0.151318,-0.416589,0.004257,-0.017028,-0.023413,-0.993041,-0.150757,9.551386,-0.904140,0.024872,-0.043489,-0.424279,-0.018092,-0.038312,-0.034055,-0.906372,1.198730,9.702143,-0.901295,-0.040204,-0.071702,-0.425327
0.009817,-0.003818,-0.034907,-3.646662,-0.995414,8.575876,-0.886235,0.133385,-0.153134,-0.416339,0.006385,-0.012771,-0.028734,-1.046752,-0.152588,9.614252,-0.904247,0.025000,-0.043487,-0.424043,-0.024477,-0.050019,-0.023413,-0.857543,1.306152,9.791864,-0.901465,-0.040220,-0.070972,-0.425087
0.017181,-0.010090,-0.039815,-3.637090,-1.043271,8.489735,-0.886109,0.134549,-0.154339,-0.415787,0.012771,-0.018092,-0.034055,-1.095580,-0.203857,9.589228,-0.904377,0.025189,-0.043515,-0.423753,-0.032991,-0.071304,-0.029799,-0.723877,1.192016,9.735712,-0.901699,-0.040157,-0.069694,-0.424807
0.011181,-0.012272,-0.031089,-3.598805,-1.081556,8.480164,-0.886168,0.136341,-0.154203,-0.415127,0.010642,-0.023413,-0.030863,-1.083373,-0.225220,9.556879,-0.904498,0.025402,-0.043449,-0.423489,-0.044698,-0.111744,-0.060661,-0.637207,1.222533,9.723505,-0.902090,-0.040286,-0.067934,-0.424250
0.013635,-0.007636,-0.031634,-3.541378,-0.985843,8.470592,-0.886445,0.134347,-0.154121,-0.415215,0.006385,-0.021285,-0.031927,-1.064453,-0.185547,9.494013,-0.904623,0.025569,-0.043401,-0.423216,-0.048955,-0.163892,-0.118130,-0.512085,1.189574,9.728998,-0.902761,-0.040604,-0.065523,-0.423170
0.002727,-0.010090,-0.042270,-3.570091,-1.014557,8.499306,-0.886510,0.132730,-0.155087,-0.415237,0.000000,-0.024477,-0.008514,-1.143188,-0.162964,9.588617,-0.904639,0.025773,-0.043459,-0.423163,-0.044698,-0.236260,-0.143671,-0.438843,1.402587,9.826044,-0.903533,-0.041669,-0.062644,-0.421852
-0.004909,-0.023998,-0.049633,-3.751946,-1.119841,8.575876,-0.886505,0.134443,-0.155515,-0.414536,0.001064,-0.026606,-0.004257,-1.226806,-0.247803,9.630732,-0.904635,0.026164,-0.043564,-0.423138,-0.023413,-0.289471,-0.080882,-0.410766,1.514281,9.793695,-0.904025,-0.043363,-0.059526,-0.421079
-0.007909,-0.039270,-0.070086,-3.713661,-1.071985,8.547162,-0.886540,0.135914,-0.156135,-0.413748,0.007450,-0.031927,0.013835,-1.119995,-0.229492,9.555658,-0.904571,0.026351,-0.043487,-0.423270,-0.004257,-0.404408,-0.055340,-0.138550,1.474609,9.748529,-0.904461,-0.045783,-0.055100,-0.420488
0.002454,-0.040633,-0.096539,-3.694518,-1.110270,8.528020,-0.886798,0.137656,-0.156157,-0.412610,0.004257,-0.031927,0.007450,-1.061401,-0.218506,9.550165,-0.904547,0.026494,-0.043296,-0.423332,-0.003193,-0.510832,-0.101102,0.336304,1.237792,9.831537,-0.905152,-0.048411,-0.049142,-0.419443
-0.002454,-0.047178,-0.094902,-3.646662,-1.043271,8.499306,-0.887047,0.136296,-0.157025,-0.412195,-0.003193,-0.048955,0.029799,-1.131591,-0.189209,9.597773,-0.904437,0.026616,-0.043094,-0.423580,-0.044698,-0.575750,-0.144736,0.607910,0.950927,10.080561,-0.906064,-0.050544,-0.042205,-0.417976
0.001364,-0.055087,-0.101447,-3.761517,-1.024128,8.489735,-0.887162,0.136662,-0.158187,-0.411382,0.000000,-0.054276,0.027670,-1.197509,-0.203247,9.490961,-0.904338,0.026780,-0.043000,-0.423792,-0.119194,-0.557658,0.003193,0.662841,0.612793,10.402216,-0.906362,-0.051503,-0.035018,-0.417876
0.004636,-0.052087,-0.122991,-3.771089,-0.976272,8.595019,-0.887453,0.135724,-0.159298,-0.410636,0.003193,-0.051083,-0.026606,-1.329955,-0.296631,9.506830,-0.904466,0.027204,-0.043073,-0.423483,-0.233067,-0.523602,0.028734,-0.059204,0.284424,10.706781,-0.906611,-0.050287,-0.028427,-0.417986
0.013635,-0.033816,-0.141808,-3.598805,-0.937986,8.776874,-0.888392,0.134139,-0.157904,-0.409664,-0.003193,-0.040441,-0.062790,-1.385497,-0.294800,9.588617,-0.904740,0.027750,-0.043279,-0.422840,-0.356518,-0.711971,0.151121,-0.254516,0.144653,10.560907,-0.906418,-0.048547,-0.019961,-0.419098
0.028634,-0.043633,-0.165534,-3.493521,-0.985843,8.834301,-0.889529,0.132848,-0.155982,-0.408351,0.003193,-0.026606,-0.096845,-1.328124,-0.166626,9.523310,-0.905159,0.028037,-0.043674,-0.421883,-0.436335,-0.666209,0.301178,-0.398559,0.153809,10.213007,-0.905565,-0.045870,-0.011986,-0.421540
0.056723,-0.055905,-0.208349,-3.426522,-1.052842,8.824730,-0.890918,0.131736,-0.153749,-0.406525,0.014899,-0.012771,-0.162828,-1.245727,0.089111,9.638056,-0.905859,0.027708,-0.044277,-0.420337,-0.468262,-0.543823,0.225617,-0.659179,0.198364,9.540400,-0.904985,-0.042457,-0.005682,-0.423272
0.097084,-0.026998,-0.244619,-3.416951,-1.119841,8.939586,-0.892459,0.130731,-0.151776,-0.404205,0.031927,-0.036184,-0.160699,-0.975341,-0.023193,9.888300,-0.906609,0.027059,-0.044036,-0.418785,-0.456556,-0.392702,-0.007450,-0.678711,0.321045,8.979487,-0.905346,-0.038740,-0.001265,-0.422893
0.125991,-0.037906,-0.284434,-3.349952,-1.071985,8.901300,-0.894198,0.129173,-0.149881,-0.401562,0.063854,-0.077689,-0.214975,-0.749511,0.104370,9.696039,-0.907634,0.025532,-0.043239,-0.416738,-0.413986,-0.284150,-0.371417,-0.884399,0.075073,8.963008,-0.907191,-0.034808,0.001797,-0.419262
0.157352,-0.013090,-0.347430,-3.321238,-0.976272,8.805588,-0.896136,0.126968,-0.148623,-0.398398,0.081946,-0.085139,-0.317141,-0.739746,0.219726,9.688105,-0.909085,0.023679,-0.042560,-0.413745,-0.404408,-0.125579,-0.710907,-0.855712,-0.098877,9.326166,-0.910393,-0.030219,0.003363,-0.412617
0.183532,-0.008999,-0.419697,-3.311666,-0.880559,8.729017,-0.898271,0.124176,-0.148066,-0.394661,0.092588,-0.134093,-0.340554,-0.929565,0.182495,9.766230,-0.910629,0.021839,-0.041865,-0.410509,-0.407601,0.084074,-0.789660,-0.887451,0.002441,9.428705,-0.913823,-0.024908,0.002845,-0.405328
0.195259,-0.024544,-0.438514,-3.244668,-0.957129,8.642876,-0.900609,0.121890,-0.146586,-0.390577,0.118130,-0.187305,-0.288407,-0.824584,-0.048828,9.656977,-0.912005,0.020017,-0.040384,-0.407684,-0.351197,0.145800,-0.908854,-0.953369,0.242920,9.312128,-0.917603,-0.020236,0.001245,-0.396970
0.179169,-0.052905,-0.466330,-3.081956,-1.043271,8.681161,-0.903073,0.120439,-0.144396,-0.386128,0.106423,-0.183048,-0.243709,-0.670776,0.027466,9.524530,-0.913211,0.018044,-0.038715,-0.405233,-0.272444,0.199011,-0.985479,-0.701904,0.567016,9.253534,-0.921528,-0.016733,-0.001232,-0.387939
0.155443,-0.067359,-0.517054,-2.986243,-1.119841,8.748159,-0.905687,0.119465,-0.141876,-0.381212,0.088331,-0.153249,-0.216039,-0.581665,0.137939,9.628901,-0.914304,0.016071,-0.037225,-0.402983,-0.201140,-0.021285,-1.177041,-0.432739,0.311279,8.870845,-0.926025,-0.014547,-0.001587,-0.377168
0.140172,-0.087812,-0.571595,-3.101098,-1.263410,8.824730,-0.908393,0.119609,-0.139222,-0.375666,0.085139,-0.154314,-0.213911,-0.552368,0.046997,9.763178,-0.915426,0.014386,-0.035576,-0.400642,-0.192626,-0.058533,-0.984415,-0.448608,1.129150,8.637080,-0.929649,-0.013967,-0.001762,-0.368166
0.106629,-0.127082,-0.615229,-3.187240,-1.397408,8.748159,-0.911048,0.120746,-0.136806,-0.369712,0.102166,-0.147928,-0.242645,-0.465088,0.047607,9.813837,-0.916700,0.012564,-0.033906,-0.397927,-0.116001,-0.036184,-0.897148,-0.579834,1.147460,8.345942,-0.932851,-0.013950,-0.002541,-0.359973
0.074995,-0.167988,-0.667861,-3.139383,-1.828117,8.748159,-0.913852,0.122113,-0.133890,-0.363357,0.118130,-0.167084,-0.285214,-0.294800,0.098267,10.117792,-0.918171,0.010339,-0.031857,-0.394757,-0.030863,0.121322,-0.744963,0.072632,2.911375,9.739985,-0.935437,-0.014983,-0.004335,-0.353138
